	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_timestamp	trainer/global_step	lr-Adam	_runtime	val_loss	train_loss	_step	epoch	max_val_accuracy	name
176	attentive_lstm	0.8606796037193182	0.997467154289254		0.5008907577566128	0.000137235314664379	0.4052715134320169	3	1	adam	warmupinvsqrt	2	1392	1	1536	65	True	0.0013703409388413357	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697099864/version_0	1	112	1	1	0.1648133370803363	True	128	128	65	65	2442300	3	LSTMEncoder	0		min	0.000137235314664379	1	0.3333333333333333	10527	5	loss	0.5008907577566128	4	3	1697104247.0371206	8959	0.0011618023063701835	4374.927089691162	1.122039794921875	1.1228532791137695	576	255	1.0	northern-sweep-71
177	attentive_lstm	0.8014765731528386	0.9964420472276394		0.8024508262939003	0.0006443205553313664	0.3856840209704683	3	1	adam	warmupinvsqrt	2	1920	1	1088	65	True	0.00025149117586030734	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697099847/version_0	1	496	1	1	0.09491254154182294	True	128	128	65	65	211900	3	LSTMEncoder	0		min	0.0006443205553313664	1	0.3333333333333333	882	5	loss	0.8024508262939003	4	3	1697102214.1251504	7751	8.501678094066631e-05	2358.6460394859314	0.699938178062439	0.7024973630905151	513	227	1.0	lilac-sweep-70
178	attentive_lstm	0.9550436342272586	0.9894714873754192		0.7369371987374865	7.596776472544712e-05	0.1456462762199363	3	1	adam	None	2	1552	1	128	65	True	0.00015576773086128774	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697099660/version_0	1	128	2	1	0.1476589034499087	True	128	128	65	65	445000	3	LSTMEncoder	0		min	7.596776472544712e-05	1	0.3333333333333333	0	5	loss	0.7369371987374865	4	3	1697101828.4087963	11255	0.00015576773086128774	2155.659121274948	1.0200810432434082	1.0263469219207764	603	267	1.0	dulcet-sweep-69
179	attentive_lstm	0.86921472678709	0.9867997309241732		0.6901425254748659	0.00022091554457547613	0.38128484851637073	3	1	adam	warmupinvsqrt	2	1024	1	2048	65	True	3.2682850492381124e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697099432/version_0	1	448	1	1	0.1514449768923125	True	128	128	65	65	2324700	4	LSTMEncoder	0		min	0.00022091554457547613	1	0.3333333333333333	9080	5	loss	0.6901425254748659	4	4	1697112224.4405956	15103	2.536748479917812e-06	12786.828899621964	1.0495411157608032	1.050129532814026	1062	471	1.0	brisk-sweep-68
180	attentive_lstm	0.9752303402148144	0.9982384471570116		0.17883748439992964	0.0001437502318248551	0.2914830425585242	3	1	adam	reduceonplateau	2	1632	1	1024	65	True	0.005988404061882568	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697099413/version_0	1	48	1	1	0.030554927052511463	True	128	128	65	65	3028400	3	LSTMEncoder	0		min	0.0001437502318248551	1	0.3333333333333333	0	5	loss	0.17883748439992964	4	3	1697102284.310037	12159	0.0001437502318248551	2864.2278378009796	0.26076364517211914	0.2637631893157959	684	303	1.0	stilted-sweep-67
181	attentive_lstm	0.8250777939606031	0.9841585409390804		0.7313912593468032	0.0006422074807393398	0.22383367173140195	3	1	adam	None	2	1792	1	1472	65	True	2.0288109010629868e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697099281/version_0	1	80	1	1	0.08990567072328533	True	128	128	65	65	4993800	1	LSTMEncoder	0		min	0.0006422074807393398	1	0.3333333333333333	0	5	loss	0.7313912593468032	4	1	1697104406.1654923	9599	2.0288109010629868e-05	5114.703926563263	0.6700628995895386	0.6743423938751221	675	299	1.0	firm-sweep-66
182	attentive_lstm	0.9200291277053272	0.99246363516589		0.2017715311388483	0.0005127994351317813	0.3064747514821656	3	1	adam	warmupinvsqrt	2	1008	1	960	65	True	1.011271435368316e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697098963/version_0	1	400	2	1	0.10209164999169502	True	128	128	65	65	3132500	3	LSTMEncoder	0		min	0.0005127994351317813	1	0.3333333333333333	12430	5	loss	0.2017715311388483	4	3	1697101696.6859512	6527	5.284971234233774e-07	2726.4301841259003	3.1338350772857666	2.3397345542907715	459	203	0.0	dauntless-sweep-65
183	attentive_lstm	0.8153455393844912	0.9933934342613632		0.17344251665775037	0.0006220844487575978	0.18183049830293735	3	1	adam	reduceonplateau	2	368	1	704	65	True	0.000922612824906393	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697098926/version_0	1	112	1	1	0.1417152023148506	True	128	128	65	65	2530800	1	LSTMEncoder	0		min	0.0006220844487575978	1	0.3333333333333333	0	5	loss	0.17344251665775037	4	1	1697100217.5941548	9503	0.0006220844487575978	1283.3887078762054	0.9905697107315063	0.9865362644195556	486	215	1.0	rich-sweep-64
184	attentive_lstm	0.8862149659198972	0.989931337534352		0.4628225956365246	0.0005145265442699686	0.46098893728689366	3	1	adam	reduceonplateau	2	368	1	2048	65	True	1.681666789093609e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697098528/version_0	1	272	2	1	0.10859095663579486	True	128	128	65	65	4025300	3	LSTMEncoder	0		min	0.0005145265442699686	1	0.3333333333333333	0	5	loss	0.4628225956365246	4	3	1697106871.378943	11791	1.681666789093609e-05	8331.159358024597	0.7869551181793213	0.7880749106407166	603	267	1.0	visionary-sweep-63
185	attentive_lstm	0.8376467771790707	0.9886116042418102		0.4607398576295698	0.0006316369597728375	0.4910022228608025	3	1	adam	warmupinvsqrt	2	288	1	1920	65	True	4.243408057355748e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697098332/version_0	1	480	1	1	0.04982626007672444	True	128	128	65	65	2972600	3	LSTMEncoder	0		min	0.0006316369597728375	1	0.3333333333333333	20643	5	loss	0.4607398576295698	4	3	1697113129.498691	30687	3.4834816432605645e-06	14788.20701432228	0.4671599268913269	0.4044065475463867	1233	547	0.996999979019165	hearty-sweep-62
186	attentive_lstm	0.9728762975532308	0.9880917659117324		0.5862227453856941	0.00020702916846122857	0.4315044680535407	3	1	adam	reduceonplateau	2	1488	1	128	65	True	5.982333717413574e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697098164/version_0	1	192	2	1	0.07985077311100981	True	128	128	65	65	2553000	4	LSTMEncoder	0		min	0.00020702916846122857	1	0.3333333333333333	0	5	loss	0.5862227453856941	4	4	1697099397.5686204	13463	5.982333717413574e-05	1225.824162483215	0.6108008623123169	0.629397451877594	918	407	1.0	wise-sweep-61
187	attentive_lstm	0.8431818520547669	0.9934064214605354		0.5517874462417448	0.0008300880713823512	0.3843775817896304	3	1	adam	None	2	1328	1	2048	65	True	0.000253994097528221	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697098155/version_0	1	64	2	1	0.1466998036502554	True	128	128	65	65	4090600	3	LSTMEncoder	0		min	0.0008300880713823512	1	0.3333333333333333	0	5	loss	0.5517874462417448	4	3	1697105452.256616	11563	0.000253994097528221	7288.441268920898	1.0140142440795898	1.0158721208572388	531	235	1.0	quiet-sweep-60
188	attentive_lstm	0.8196406306941147	0.9905400254207658		0.7550463548703351	0.0006086216410524905	0.4320015988732259	3	1	adam	reduceonplateau	2	800	1	640	65	True	3.858841116539543e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697097617/version_0	1	272	1	1	0.1775955764934796	True	128	128	65	65	1886500	3	LSTMEncoder	0		min	0.0006086216410524905	1	0.3333333333333333	0	5	loss	0.7550463548703351	4	3	1697101889.1657636	31999	3.858841116539543e-06	4261.654520511627	1.2829809188842771	1.2017536163330078	1800	799	1.0	pious-sweep-59
189	attentive_lstm	0.9700092606116968	0.9976897496074304		0.7375940018433185	0.0009319716384446636	0.1418559784486388	3	1	adam	warmupinvsqrt	2	624	1	384	65	True	5.856776375679265e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697097187/version_0	1	352	2	1	0.19363402458077497	True	128	128	65	65	958300	3	LSTMEncoder	0		min	0.0009319716384446636	1	0.3333333333333333	4607	5	loss	0.7375940018433185	4	3	1697098502.306675	11231	3.757461127224418e-05	1304.2485489845276	1.2810806035995483	1.283332586288452	648	287	1.0	effortless-sweep-58
190	attentive_lstm	0.9966949950388424	0.9803960484720182		0.8789940377898284	0.0003542239388517541	0.4842857873140585	3	1	adam	None	2	1504	1	448	65	True	8.86771675042532e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697096843/version_0	1	256	2	1	0.19246912658006807	True	128	128	65	65	1703200	3	LSTMEncoder	0		min	0.0003542239388517541	1	0.3333333333333333	0	5	loss	0.8789940377898284	4	3	1697098313.841683	15135	8.86771675042532e-05	1463.7474026679993	1.2767879962921145	1.289279222488403	792	351	1.0	mild-sweep-57
191	attentive_lstm	0.8403824663055448	0.984396096600191		0.5732375495922187	0.0009998671124413945	0.3885949799709621	3	1	adam	warmupinvsqrt	2	256	1	704	65	True	1.0502892235179969e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697096422/version_0	1	128	1	1	0.14828498442899382	True	128	128	65	65	4944500	2	LSTMEncoder	0		min	0.0009998671124413945	1	0.3333333333333333	19314	5	loss	0.5732375495922187	4	2	1697100205.7829018	20735	1.0144202112302888e-05	3774.7106487751007	1.038015842437744	1.0411638021469116	1458	647	1.0	mild-sweep-56
192	attentive_lstm	0.8470082830700884	0.991525608181581		0.3561641358093045	0.0008260471296861163	0.46299705940658287	3	1	adam	reduceonplateau	2	1728	1	1472	65	True	0.00011545966072967164	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697096063/version_0	1	224	2	1	0.047006600487904504	True	128	128	65	65	4331500	5	LSTMEncoder	0		min	0.0008260471296861163	1	0.3333333333333333	0	5	loss	0.3561641358093045	4	5	1697102297.6430275	8663	0.00011545966072967164	6219.776794433594	0.380230188369751	0.38162535429000854	513	227	1.0	sweepy-sweep-55
193	attentive_lstm	0.8533047416240271	0.9942097049127444		0.856204647076413	0.0003965106177500944	0.4862602243080897	3	1	adam	reduceonplateau	2	912	1	1984	65	True	3.1713496491911534e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697096052/version_0	1	96	1	1	0.053520502147405	True	128	128	65	65	374900	3	LSTMEncoder	0		min	0.0003965106177500944	1	0.3333333333333333	0	5	loss	0.856204647076413	4	3	1697102746.8021686	9071	3.1713496491911534e-05	6687.119356632233	0.4323294162750244	0.4406572878360748	567	251	1.0	denim-sweep-54
194	attentive_lstm	0.9825000673272148	0.9922764586426585		0.7870680599559089	0.0005831227488314379	0.4789909608685804	3	1	adam	reduceonplateau	2	368	1	448	65	True	6.07352695567855e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697095358/version_0	1	160	2	1	0.02034562840752683	True	128	128	65	65	3174000	2	LSTMEncoder	0		min	0.0005831227488314379	1	0.3333333333333333	0	5	loss	0.7870680599559089	4	2	1697098144.134766	28687	6.07352695567855e-06	2778.032821893692	0.18861424922943115	0.191035196185112	1467	651	1.0	misunderstood-sweep-53
195	attentive_lstm	0.9462163306949888	0.9931749134547126		0.1855355122587228	0.0009968189473827593	0.27412931976920757	3	1	adam	warmupinvsqrt	2	720	1	1600	65	True	0.00048115195475135656	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697095132/version_0	1	192	1	1	0.0031955904530017957	True	128	128	65	65	1876800	1	LSTMEncoder	0		min	0.0009968189473827593	1	0.3333333333333333	7820	5	loss	0.1855355122587228	4	1	1697102472.6163015	8703	0.000456957786779264	7323.492846488953	0.0345463752746582	0.03484185039997101	576	255	1.0	unique-sweep-52
196	attentive_lstm	0.9023914015091894	0.9981378804136092		0.1318709861930005	0.00024791282143589926	0.335898901400041	3	1	adam	reduceonplateau	2	1184	1	1344	65	True	0.00015745276976433944	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697094393/version_0	1	192	2	1	0.12529237252808434	True	128	128	65	65	322300	4	LSTMEncoder	0		min	0.00024791282143589926	1	0.3333333333333333	0	5	loss	0.1318709861930005	4	4	1697099635.6602623	11439	0.00015745276976433944	5229.0871794223785	0.8893182277679443	0.8891683220863342	468	207	1.0	polar-sweep-51
197	attentive_lstm	0.8396634886101002	0.9855655757439038		0.7882487045356078	0.000732549520836427	0.34763344932757667	3	1	adam	None	2	624	1	1920	65	True	0.0005529131477811948	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697094176/version_0	1	432	1	1	0.14497903378110488	True	128	128	65	65	3474800	5	LSTMEncoder	0		min	0.000732549520836427	1	0.3333333333333333	0	5	loss	0.7882487045356078	4	5	1697099413.6869097	8111	0.0005529131477811948	5229.803112745285	1.010132074356079	1.0054975748062134	468	207	1.0	polished-sweep-50
198	attentive_lstm	0.8694228286813014	0.9877777206568168		0.6204688078956878	0.0004743706520550396	0.16641367058307582	3	1	adam	warmupinvsqrt	2	800	1	1024	65	True	0.0014257884730440229	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697094044/version_0	1	448	1	1	0.04596714441767196	True	128	128	65	65	4387900	2	LSTMEncoder	0		min	0.0004743706520550396	1	0.3333333333333333	21939	5	loss	0.6204688078956878	4	2	1697096405.9546728	9439	0.000610894372879977	2353.9233498573303	0.3800170421600342	0.3741532564163208	531	235	1.0	giddy-sweep-49
199	attentive_lstm	0.9664795960120118	0.9859926615815754		0.7936181474786165	0.0002173915632895714	0.251686089717246	3	1	adam	reduceonplateau	2	208	1	1408	65	True	0.00014726614321682857	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697094036/version_0	1	16	1	1	0.00012116619390722948	True	128	128	65	65	2693600	2	LSTMEncoder	0		min	0.0002173915632895714	1	0.3333333333333333	0	5	loss	0.7936181474786165	4	2	1697098906.4567964	12479	0.00014726614321682857	4862.1193833351135	0.0020937668159604073	0.011862674728035929	720	319	1.0	breezy-sweep-48
